Window_Pair;Enhancer_CTCF;RNAPII-S2p_CTCF;RNAPII-S7p_RNAPII-S2p;RNAPII-S2p_RNAPII-S2p;Tcf3_EP300;H3K9me3_H3K9me3;ZC3H11A_CTCF;EP300_NANOG;Enhancer_MAFK;RNAPII-S7p_Enhancer;Tcf3_Enhancer;RNAPII-S5p_RNAPII-S2p;Tcf3_RNAPII-S2p;RNAPII-S2p_Oct4;HCFC1_NANOG;RNAPII-S2p_NANOG;Tcf3_CTCF;RNAPII-S5p_Enhancer;Tcf3_MAFK;EP300_ZNF384;RNAPII-S2p_Enhancer;Tcf3_NANOG;Enhancer_NANOG;H3K9me3_Enhancer
chr18:10800000-10840000&chr18:7920000-7960000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr16:68080000-68120000&chr16:67320000-67360000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:121880000-121920000&chr6:121360000-121400000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:8360000-8400000&chr18:4360000-4400000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:102320000-102360000&chr5:101200000-101240000;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0
chr4:140840000-140880000&chr4:140800000-140840000;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1
chr3:148640000-148680000&chr3:145200000-145240000;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0
chr11:106080000-106120000&chr11:102080000-102120000;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0
chr12:101920000-101960000&chr12:98240000-98280000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr2:73760000-73800000&chr2:70160000-70200000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:39440000-39480000&chr12:39040000-39080000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:69800000-69840000&chr13:66560000-66600000;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr7:133440000-133480000&chr7:130320000-130360000;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0
chr12:36680000-36720000&chr12:35320000-35360000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:25680000-25720000&chr14:25080000-25120000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:92360000-92400000&chr15:88680000-88720000;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0
chr17:64000000-64040000&chr17:62640000-62680000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:129720000-129760000&chr10:128640000-128680000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr18:89840000-89880000&chr18:86400000-86440000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr5:35360000-35400000&chr5:33320000-33360000;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
chr15:9680000-9720000&chr15:7280000-7320000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:120640000-120680000&chr5:118240000-118280000;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr10:75200000-75240000&chr10:74160000-74200000;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0
chr5:139440000-139480000&chr5:137840000-137880000;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0
chr9:62840000-62880000&chr9:59560000-59600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr11:30200000-30240000&chr11:30160000-30200000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:100640000-100680000&chr13:97040000-97080000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr1:16840000-16880000&chr1:13080000-13120000;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
chr10:70760000-70800000&chr10:70160000-70200000;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0
chr14:24640000-24680000&chr14:20800000-20840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr9:120040000-120080000&chr9:117680000-117720000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr5:36680000-36720000&chr5:33600000-33640000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0
chr1:141040000-141080000&chr1:137160000-137200000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:120960000-121000000&chr6:120360000-120400000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr4:106320000-106360000&chr4:104560000-104600000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr9:17960000-18000000&chr9:14720000-14760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
chr16:11960000-12000000&chr16:8840000-8880000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr8:101560000-101600000&chr8:99600000-99640000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr10:28720000-28760000&chr10:25960000-26000000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr12:90400000-90440000&chr12:89280000-89320000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1
chr2:73400000-73440000&chr2:71920000-71960000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr16:32040000-32080000&chr16:30040000-30080000;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;0
chr11:57480000-57520000&chr11:53880000-53920000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
chr12:17560000-17600000&chr12:15240000-15280000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:130840000-130880000&chr4:128880000-128920000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr1:158160000-158200000&chr1:157600000-157640000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr12:90400000-90440000&chr12:87680000-87720000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr12:86280000-86320000&chr12:82880000-82920000;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0
chr8:124520000-124560000&chr8:122800000-122840000;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0
chr13:25200000-25240000&chr13:22960000-23000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:115880000-115920000&chr11:113480000-113520000;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr8:109000000-109040000&chr8:108640000-108680000;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0
chr4:100680000-100720000&chr4:98480000-98520000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr12:117280000-117320000&chr12:115200000-115240000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:92040000-92080000&chr1:88080000-88120000;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1
chr3:96160000-96200000&chr3:95400000-95440000;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr3:97960000-98000000&chr3:95840000-95880000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:20640000-20680000&chr2:18200000-18240000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr17:48040000-48080000&chr17:47920000-47960000;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1
chr4:137920000-137960000&chr4:135680000-135720000;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1
chr6:128920000-128960000&chr6:128360000-128400000;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0
chr15:101240000-101280000&chr15:97240000-97280000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr7:131520000-131560000&chr7:130400000-130440000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:45040000-45080000&chr9:42920000-42960000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr9:107320000-107360000&chr9:107280000-107320000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr10:24440000-24480000&chr10:21680000-21720000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
chr13:103960000-104000000&chr13:103280000-103320000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr1:52120000-52160000&chr1:49360000-49400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr10:115480000-115520000&chr10:114680000-114720000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr13:59040000-59080000&chr13:55600000-55640000;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;0
chr2:124400000-124440000&chr2:124320000-124360000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
chr19:7960000-8000000&chr19:7360000-7400000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr5:152320000-152360000&chr5:150800000-150840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr10:94520000-94560000&chr10:94000000-94040000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr9:83440000-83480000&chr9:79560000-79600000;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1
chr7:89880000-89920000&chr7:88200000-88240000;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1
chr17:17160000-17200000&chr17:16240000-16280000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr7:84920000-84960000&chr7:82600000-82640000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr9:68240000-68280000&chr9:66880000-66920000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr11:117440000-117480000&chr11:113560000-113600000;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0
chr19:36200000-36240000&chr19:32640000-32680000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:59200000-59240000&chr4:56960000-57000000;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0
chr17:85520000-85560000&chr17:84200000-84240000;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0
chr3:67240000-67280000&chr3:63800000-63840000;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr13:37640000-37680000&chr13:36960000-37000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:39680000-39720000&chr1:36000000-36040000;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1
chr5:119760000-119800000&chr5:116760000-116800000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr7:26160000-26200000&chr7:25920000-25960000;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr15:40000000-40040000&chr15:36880000-36920000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr18:61080000-61120000&chr18:59720000-59760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr8:112480000-112520000&chr8:109440000-109480000;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1
chr8:95480000-95520000&chr8:95320000-95360000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr16:35760000-35800000&chr16:32920000-32960000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1
chr14:29920000-29960000&chr14:27240000-27280000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr9:74360000-74400000&chr9:71400000-71440000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:158200000-158240000&chr3:157720000-157760000;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr5:118920000-118960000&chr5:117080000-117120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr5:65960000-66000000&chr5:64160000-64200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr17:37400000-37440000&chr17:37200000-37240000;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr6:39400000-39440000&chr6:38840000-38880000;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0
chr9:63560000-63600000&chr9:60880000-60920000;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr11:11320000-11360000&chr11:9120000-9160000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:48160000-48200000&chr17:44640000-44680000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:140080000-140120000&chr7:137520000-137560000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0
chr2:34720000-34760000&chr2:34080000-34120000;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr4:155160000-155200000&chr4:152000000-152040000;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1
chr15:38880000-38920000&chr15:35360000-35400000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr5:74960000-75000000&chr5:74680000-74720000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr8:112760000-112800000&chr8:112360000-112400000;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
chr6:70920000-70960000&chr6:69680000-69720000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:131840000-131880000&chr5:131640000-131680000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:46440000-46480000&chr10:43160000-43200000;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0
chr1:139080000-139120000&chr1:137440000-137480000;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr2:42480000-42520000&chr2:39120000-39160000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:47880000-47920000&chr1:44920000-44960000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
chr2:37440000-37480000&chr2:34880000-34920000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:86800000-86840000&chr11:84720000-84760000;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;0
chr12:19840000-19880000&chr12:18800000-18840000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr4:47520000-47560000&chr4:46440000-46480000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:23000000-23040000&chr11:19400000-19440000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:59040000-59080000&chr13:58400000-58440000;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0
chr3:38560000-38600000&chr3:37040000-37080000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:83800000-83840000&chr5:82040000-82080000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:33840000-33880000&chr14:32680000-32720000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:84640000-84680000&chr4:83040000-83080000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
chr1:90120000-90160000&chr1:87800000-87840000;0;1;1;0;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1
chr18:64800000-64840000&chr18:63400000-63440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr6:40280000-40320000&chr6:37840000-37880000;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0
chr5:40960000-41000000&chr5:39000000-39040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr1:58120000-58160000&chr1:55120000-55160000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:9360000-9400000&chr17:7000000-7040000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr5:15320000-15360000&chr5:14840000-14880000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:35920000-35960000&chr7:35520000-35560000;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr19:34640000-34680000&chr19:32440000-32480000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:169760000-169800000&chr1:166240000-166280000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:23640000-23680000&chr13:22760000-22800000;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0
chr4:85120000-85160000&chr4:84240000-84280000;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1
chr5:102200000-102240000&chr5:99160000-99200000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:37560000-37600000&chr11:34320000-34360000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr19:34640000-34680000&chr19:33640000-33680000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:86400000-86440000&chr8:85240000-85280000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr13:101520000-101560000&chr13:97880000-97920000;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
chr3:121760000-121800000&chr3:120720000-120760000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0
chr11:76280000-76320000&chr11:73680000-73720000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr4:137200000-137240000&chr4:134200000-134240000;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1
chr12:19320000-19360000&chr12:18840000-18880000;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr4:120800000-120840000&chr4:118040000-118080000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr3:58720000-58760000&chr3:57920000-57960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr1:67200000-67240000&chr1:64080000-64120000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:101280000-101320000&chr11:98480000-98520000;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1
chr7:80520000-80560000&chr7:77680000-77720000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:23920000-23960000&chr11:20320000-20360000;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1
chr18:81840000-81880000&chr18:79160000-79200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr5:125360000-125400000&chr5:125200000-125240000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr3:122800000-122840000&chr3:122280000-122320000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr1:139920000-139960000&chr1:138400000-138440000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:41600000-41640000&chr19:41120000-41160000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:100960000-101000000&chr6:99520000-99560000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr9:24280000-24320000&chr9:21400000-21440000;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0
chr13:50000000-50040000&chr13:48640000-48680000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1
chr18:78000000-78040000&chr18:77000000-77040000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr4:154920000-154960000&chr4:151080000-151120000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0
chr15:61840000-61880000&chr15:61720000-61760000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0
chr13:75520000-75560000&chr13:72320000-72360000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:149400000-149440000&chr5:148880000-148920000;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr1:54280000-54320000&chr1:50440000-50480000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr11:71240000-71280000&chr11:69600000-69640000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr15:86240000-86280000&chr15:83640000-83680000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:141000000-141040000&chr4:138880000-138920000;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr3:35280000-35320000&chr3:34320000-34360000;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1
chr12:81200000-81240000&chr12:78000000-78040000;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
chr9:17840000-17880000&chr9:14280000-14320000;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0
chr19:23120000-23160000&chr19:19520000-19560000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
chr16:21440000-21480000&chr16:21320000-21360000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:133280000-133320000&chr4:130560000-130600000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr14:55760000-55800000&chr14:53680000-53720000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr5:38080000-38120000&chr5:37160000-37200000;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;0
chr7:151440000-151480000&chr7:149400000-149440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr7:25600000-25640000&chr7:24560000-24600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:32560000-32600000&chr11:30360000-30400000;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;1
chr7:37680000-37720000&chr7:34440000-34480000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr4:84040000-84080000&chr4:83120000-83160000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr2:94640000-94680000&chr2:92400000-92440000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:113640000-113680000&chr13:112200000-112240000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr2:27120000-27160000&chr2:26240000-26280000;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr11:59120000-59160000&chr11:55240000-55280000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1
chr6:137200000-137240000&chr6:135560000-135600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr15:44880000-44920000&chr15:41520000-41560000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:107080000-107120000&chr11:104080000-104120000;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
