Window_Pair;Enhancer_CTCF;RNAPII-S2p_CTCF;RNAPII-S7p_RNAPII-S2p;RNAPII-S2p_RNAPII-S2p;Tcf3_EP300;H3K9me3_H3K9me3;ZC3H11A_CTCF;EP300_NANOG;Enhancer_MAFK;RNAPII-S7p_Enhancer;Tcf3_Enhancer;RNAPII-S5p_RNAPII-S2p;Tcf3_RNAPII-S2p;RNAPII-S2p_Oct4;HCFC1_NANOG;RNAPII-S2p_NANOG;Tcf3_CTCF;RNAPII-S5p_Enhancer;Tcf3_MAFK;EP300_ZNF384;RNAPII-S2p_Enhancer;Tcf3_NANOG;Enhancer_NANOG;H3K9me3_Enhancer
chr7:4400000-4440000&chr7:4120000-4160000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr4:130400000-130440000&chr4:126920000-126960000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr7:129400000-129440000&chr7:128480000-128520000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:16880000-16920000&chr4:14720000-14760000;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0
chr17:87080000-87120000&chr17:84760000-84800000;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0
chr7:28400000-28440000&chr7:24920000-24960000;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0
chr6:135920000-135960000&chr6:134320000-134360000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr15:66840000-66880000&chr15:63040000-63080000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr9:40560000-40600000&chr9:38120000-38160000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr14:54120000-54160000&chr14:50680000-50720000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:106320000-106360000&chr2:105480000-105520000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1
chr13:33160000-33200000&chr13:31640000-31680000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr1:66440000-66480000&chr1:63440000-63480000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:109800000-109840000&chr4:109560000-109600000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:46760000-46800000&chr4:42920000-42960000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr12:30560000-30600000&chr12:27960000-28000000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr12:39560000-39600000&chr12:38760000-38800000;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr6:95160000-95200000&chr6:93880000-93920000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1
chr19:5920000-5960000&chr19:5840000-5880000;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0
chr8:127720000-127760000&chr8:124600000-124640000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0
chr2:75520000-75560000&chr2:75000000-75040000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0
chr7:7120000-7160000&chr7:4720000-4760000;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr4:127640000-127680000&chr4:125960000-126000000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
chr3:126120000-126160000&chr3:122600000-122640000;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0
chr19:24320000-24360000&chr19:21560000-21600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:75560000-75600000&chr10:73800000-73840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr1:74680000-74720000&chr1:73000000-73040000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1
chr9:46040000-46080000&chr9:42440000-42480000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr17:14640000-14680000&chr17:10840000-10880000;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr12:17640000-17680000&chr12:15080000-15120000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:72720000-72760000&chr11:69600000-69640000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
chr6:18320000-18360000&chr6:18280000-18320000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:45840000-45880000&chr13:44960000-45000000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:129040000-129080000&chr4:127920000-127960000;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr6:38640000-38680000&chr6:35440000-35480000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr8:111680000-111720000&chr8:111240000-111280000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
chr19:60640000-60680000&chr19:56720000-56760000;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;1;1;0;0;0
chr13:46040000-46080000&chr13:43080000-43120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr5:135480000-135520000&chr5:134280000-134320000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
chr8:107120000-107160000&chr8:104880000-104920000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr5:120080000-120120000&chr5:116760000-116800000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0
chr11:98400000-98440000&chr11:97200000-97240000;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr16:20360000-20400000&chr16:17520000-17560000;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0
chr18:12400000-12440000&chr18:11840000-11880000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:85960000-86000000&chr10:84200000-84240000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
chr2:159040000-159080000&chr2:157520000-157560000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
chr7:73600000-73640000&chr7:71080000-71120000;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0
chr7:50560000-50600000&chr7:49360000-49400000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr11:61000000-61040000&chr11:57760000-57800000;1;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;1
chr8:110240000-110280000&chr8:108560000-108600000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr19:43400000-43440000&chr19:42040000-42080000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:140040000-140080000&chr2:138080000-138120000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr10:73680000-73720000&chr10:69800000-69840000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:46200000-46240000&chr17:43680000-43720000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
chr15:10000000-10040000&chr15:8760000-8800000;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1
chr10:31440000-31480000&chr10:29240000-29280000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:86280000-86320000&chr8:83120000-83160000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
chr15:63960000-64000000&chr15:63560000-63600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr17:14640000-14680000&chr17:12200000-12240000;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0
chr5:111680000-111720000&chr5:109480000-109520000;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:22560000-22600000&chr18:20960000-21000000;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr19:48240000-48280000&chr19:46560000-46600000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr9:53480000-53520000&chr9:50080000-50120000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr4:134080000-134120000&chr4:131720000-131760000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;0
chr4:83440000-83480000&chr4:82920000-82960000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:107640000-107680000&chr13:107600000-107640000;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0
chr4:125960000-126000000&chr4:122640000-122680000;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr12:10200000-10240000&chr12:8640000-8680000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr11:101720000-101760000&chr11:99200000-99240000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr6:37680000-37720000&chr6:37000000-37040000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
chr9:70640000-70680000&chr9:69200000-69240000;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr6:41080000-41120000&chr6:38840000-38880000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:112440000-112480000&chr5:111480000-111520000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:97360000-97400000&chr16:93400000-93440000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr5:20320000-20360000&chr5:16840000-16880000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr2:53960000-54000000&chr2:50000000-50040000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:59640000-59680000&chr6:58520000-58560000;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr7:111320000-111360000&chr7:108720000-108760000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:103560000-103600000&chr9:101480000-101520000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:85640000-85680000&chr4:84320000-84360000;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0
chr18:24040000-24080000&chr18:23480000-23520000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:74440000-74480000&chr2:73040000-73080000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:26440000-26480000&chr5:26360000-26400000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:103360000-103400000&chr15:102760000-102800000;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;1;0
chr8:104640000-104680000&chr8:100800000-100840000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:56920000-56960000&chr4:55200000-55240000;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0
chr16:22080000-22120000&chr16:18120000-18160000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr4:141320000-141360000&chr4:139000000-139040000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr14:25240000-25280000&chr14:21240000-21280000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr11:97320000-97360000&chr11:94040000-94080000;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr2:25800000-25840000&chr2:25760000-25800000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr13:50000000-50040000&chr13:49680000-49720000;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr4:119480000-119520000&chr4:116840000-116880000;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0
chr18:74320000-74360000&chr18:73280000-73320000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:152760000-152800000&chr4:149720000-149760000;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;0
chr9:78560000-78600000&chr9:75920000-75960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr9:13640000-13680000&chr9:11480000-11520000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr1:188080000-188120000&chr1:184160000-184200000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:97520000-97560000&chr6:93800000-93840000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr2:146480000-146520000&chr2:143480000-143520000;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr2:77640000-77680000&chr2:75640000-75680000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:74200000-74240000&chr1:72200000-72240000;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0
chr15:30040000-30080000&chr15:27520000-27560000;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0
chr13:55880000-55920000&chr13:51960000-52000000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
chr2:53280000-53320000&chr2:49560000-49600000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr2:25560000-25600000&chr2:23440000-23480000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
chr5:28400000-28440000&chr5:27480000-27520000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr4:40920000-40960000&chr4:40640000-40680000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
chr17:29280000-29320000&chr17:28640000-28680000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr7:142000000-142040000&chr7:139000000-139040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr5:144840000-144880000&chr5:141480000-141520000;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0
chr11:121440000-121480000&chr11:118080000-118120000;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1
chr5:22880000-22920000&chr5:20360000-20400000;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;0
chr18:21760000-21800000&chr18:21000000-21040000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:87120000-87160000&chr13:84760000-84800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr17:48440000-48480000&chr17:47360000-47400000;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr11:82320000-82360000&chr11:80280000-80320000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr12:82240000-82280000&chr12:81680000-81720000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:120640000-120680000&chr4:117920000-117960000;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:62880000-62920000&chr10:60320000-60360000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr10:117120000-117160000&chr10:114880000-114920000;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0
chr14:67640000-67680000&chr14:64000000-64040000;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0
chr5:127040000-127080000&chr5:125560000-125600000;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
chr11:116160000-116200000&chr11:114040000-114080000;1;1;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;0
chr13:53080000-53120000&chr13:50800000-50840000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr9:62880000-62920000&chr9:60880000-60920000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr2:31040000-31080000&chr2:28240000-28280000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:30720000-30760000&chr19:28640000-28680000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr5:66920000-66960000&chr5:64280000-64320000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr13:22800000-22840000&chr13:21960000-22000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr4:119280000-119320000&chr4:116480000-116520000;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1
chr6:95160000-95200000&chr6:92680000-92720000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr14:20840000-20880000&chr14:17400000-17440000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
chr1:13920000-13960000&chr1:10960000-11000000;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
chr10:15640000-15680000&chr10:14960000-15000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr4:47160000-47200000&chr4:44360000-44400000;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0
chr17:91600000-91640000&chr17:88720000-88760000;1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0
chr14:55240000-55280000&chr14:54320000-54360000;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0
chr14:45960000-46000000&chr14:44040000-44080000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr16:52000000-52040000&chr16:49960000-50000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:119440000-119480000&chr11:118720000-118760000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:19120000-19160000&chr12:18840000-18880000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:131360000-131400000&chr1:129680000-129720000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:131320000-131360000&chr7:129280000-129320000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:16640000-16680000&chr13:13600000-13640000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr6:54840000-54880000&chr6:52680000-52720000;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr12:7080000-7120000&chr12:5040000-5080000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr16:34920000-34960000&chr16:30960000-31000000;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
chr17:84760000-84800000&chr17:83320000-83360000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr1:181280000-181320000&chr1:177520000-177560000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0
chr8:109880000-109920000&chr8:108160000-108200000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr8:95760000-95800000&chr8:93880000-93920000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr10:107840000-107880000&chr10:106360000-106400000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr10:126600000-126640000&chr10:126000000-126040000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:112440000-112480000&chr8:109280000-109320000;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
chr13:61520000-61560000&chr13:58200000-58240000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr4:129880000-129920000&chr4:128200000-128240000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:22360000-22400000&chr13:20200000-20240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr14:31720000-31760000&chr14:30760000-30800000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:107720000-107760000&chr3:104520000-104560000;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0
chr1:18720000-18760000&chr1:16600000-16640000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:98200000-98240000&chr13:97360000-97400000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
chr8:114880000-114920000&chr8:114360000-114400000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:4320000-4360000&chr8:3960000-4000000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr2:129680000-129720000&chr2:127160000-127200000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr1:135320000-135360000&chr1:132840000-132880000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:113040000-113080000&chr9:110120000-110160000;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0
chr16:90160000-90200000&chr16:88280000-88320000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr14:52800000-52840000&chr14:52080000-52120000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:137680000-137720000&chr3:134880000-134920000;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0
chr14:63960000-64000000&chr14:61080000-61120000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr10:79400000-79440000&chr10:79240000-79280000;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1
chr9:62800000-62840000&chr9:60560000-60600000;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;1;1;0;1;1
chr1:182200000-182240000&chr1:180200000-180240000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1
chr2:10360000-10400000&chr2:9560000-9600000;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0
chr2:90560000-90600000&chr2:89920000-89960000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr9:48800000-48840000&chr9:45760000-45800000;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0
chr16:49960000-50000000&chr16:48960000-49000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
chr5:149360000-149400000&chr5:145840000-145880000;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
chr17:13040000-13080000&chr17:10240000-10280000;1;0;1;0;1;0;0;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0
chr2:22560000-22600000&chr2:18920000-18960000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr3:108960000-109000000&chr3:106840000-106880000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr18:22040000-22080000&chr18:20880000-20920000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:168320000-168360000&chr1:164560000-164600000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr1:11640000-11680000&chr1:11280000-11320000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr2:93480000-93520000&chr2:91560000-91600000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr18:34680000-34720000&chr18:32640000-32680000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr9:23200000-23240000&chr9:20880000-20920000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr19:46720000-46760000&chr19:45280000-45320000;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1
